Incident ID,Date,State,City,Attack,Severity,Sector,Financial Loss,Affected Users,Source,Status
CR02509,26-06-2026,Assam,Dibrugarh,Data Breach,Critical,IT,3722621,30248,CERT-In,Open
CR02510,24-03-2025,Assam,Dibrugarh,Online Fraud,Low,Corporate,3401935,23396,CERT-In,Open
CR02511,05-10-2024,Chhattisgarh,Bilaspur,Identity Theft,Low,IT,1265398,40336,Organization,Open
CR02512,09-02-2024,Tamil Nadu,Madurai,DDoS,High,Government,3087861,11779,Organization,Investigating
CR02513,12-04-2025,Puducherry,Puducherry,Identity Theft,Medium,E-commerce,1914240,18424,User Report,Open
CR02514,17-04-2025,Andhra Pradesh,Visakhapatnam,Malware,Critical,Government,4105107,17805,User Report,Investigating
CR02515,17-04-2024,Puducherry,Puducherry,Ransomware,Medium,Personal,808540,11214,CERT-In,Investigating
CR02516,15-03-2024,Haryana,Faridabad,Ransomware,Low,Personal,3680982,43793,CERT-In,Open
CR02517,11-11-2024,Uttar Pradesh,Lucknow,Ransomware,Low,E-commerce,1118834,20534,Organization,Resolved
CR02518,04-03-2025,Delhi,New Delhi,Phishing,High,IT,907478,32264,News,Resolved
CR02519,14-08-2025,Chhattisgarh,Raipur,DDoS,Medium,E-commerce,1899563,8488,News,Open
CR02520,02-06-2024,West Bengal,Durgapur,Identity Theft,High,Banking,3485221,19718,User Report,Resolved
CR02521,25-09-2025,Telangana,Hyderabad,DDoS,Low,Government,248007,17315,CERT-In,Resolved
CR02522,12-12-2024,Dadra and Nagar Haveli and Daman and Diu,Daman,Phishing,High,E-commerce,4616083,16261,Organization,Investigating
CR02523,31-03-2024,Ladakh,Leh,Phishing,High,Education,867895,32218,CERT-In,Open
CR02524,18-06-2026,Nagaland,Dimapur,Malware,High,Healthcare,1921071,20756,CERT-In,Resolved
CR02525,12-05-2025,Madhya Pradesh,Bhopal,Data Breach,Critical,Banking,885186,38575,User Report,Resolved
CR02526,15-04-2026,Andhra Pradesh,Visakhapatnam,Malware,Medium,Banking,389292,10368,User Report,Investigating
CR02527,22-07-2025,Chandigarh,Chandigarh,Malware,Low,Personal,620230,8578,Organization,Open
CR02528,09-06-2026,Gujarat,Vadodara,Online Fraud,High,Corporate,4655299,21888,News,Resolved
CR02529,12-02-2026,Arunachal Pradesh,Naharlagun,Data Breach,Low,Personal,1916226,16860,News,Open
CR02530,14-07-2026,Delhi,New Delhi,Ransomware,Critical,Government,1290773,25890,Organization,Open
CR02531,02-02-2026,Maharashtra,Pune,Data Breach,Critical,IT,1602509,13605,News,Resolved
CR02532,02-03-2025,Jharkhand,Ranchi,Ransomware,Critical,IT,951413,49187,CERT-In,Resolved
CR02533,20-07-2024,Gujarat,Rajkot,Data Breach,Low,Government,3420282,14918,User Report,Resolved
CR02534,28-11-2025,Karnataka,Mangaluru,Ransomware,Medium,E-commerce,4709297,30826,News,Open
CR02535,17-04-2026,Nagaland,Kohima,Online Fraud,Low,Education,1169287,2914,News,Open
CR02536,02-09-2025,Maharashtra,Mumbai,DDoS,High,Banking,3183809,38964,Organization,Resolved
CR02537,07-03-2024,Uttarakhand,Haridwar,DDoS,Critical,Corporate,3574481,3123,Organization,Open
CR02538,02-06-2026,Arunachal Pradesh,Naharlagun,Malware,High,E-commerce,3893014,7412,Organization,Open
CR02539,15-03-2026,Nagaland,Dimapur,DDoS,Low,Healthcare,911311,30054,Organization,Open
CR02540,01-01-2026,Mizoram,Aizawl,DDoS,Critical,IT,305911,42380,Organization,Investigating
CR02541,05-03-2024,Mizoram,Aizawl,Phishing,Medium,IT,330898,22177,News,Open
CR02542,05-08-2024,Tripura,Agartala,Malware,Critical,IT,2947803,12739,User Report,Resolved
CR02543,31-08-2024,Haryana,Panipat,Online Fraud,Critical,E-commerce,680484,955,User Report,Investigating
CR02544,25-01-2025,Arunachal Pradesh,Itanagar,Malware,Low,Education,4604413,32219,News,Investigating
CR02545,11-10-2024,Ladakh,Leh,DDoS,High,Corporate,3095529,8174,News,Resolved
CR02546,05-02-2025,Sikkim,Gangtok,DDoS,High,Education,533613,40165,News,Investigating
CR02547,05-04-2024,Gujarat,Rajkot,Phishing,Low,Corporate,1983482,43233,News,Open
CR02548,26-05-2024,Maharashtra,Pune,Phishing,Critical,Banking,1379051,25592,CERT-In,Investigating
CR02549,17-01-2025,Lakshadweep,Kavaratti,Online Fraud,Critical,Banking,3527861,14202,User Report,Investigating
CR02550,06-09-2024,Puducherry,Puducherry,Phishing,High,E-commerce,2124609,14490,User Report,Open
CR02551,16-01-2026,Chhattisgarh,Bilaspur,Online Fraud,Low,Banking,4147775,30146,Organization,Investigating
CR02552,08-10-2025,Nagaland,Dimapur,Online Fraud,Medium,Banking,3373875,22489,Organization,Open
CR02553,29-05-2024,Madhya Pradesh,Indore,Malware,High,Education,2032233,10225,CERT-In,Resolved
CR02554,10-04-2026,Odisha,Cuttack,Data Breach,Low,Corporate,1878974,11022,News,Resolved
CR02555,21-03-2025,Goa,Margao,Identity Theft,Low,Corporate,4277961,25094,CERT-In,Open
CR02556,23-07-2024,Manipur,Imphal,Ransomware,Low,IT,4348764,12654,CERT-In,Open
CR02557,29-05-2025,Tamil Nadu,Madurai,Phishing,Critical,Banking,2889345,7848,User Report,Resolved
CR02558,07-07-2024,Delhi,New Delhi,Data Breach,Low,IT,3711125,5654,CERT-In,Investigating
CR02559,15-07-2024,Andhra Pradesh,Guntur,Identity Theft,Critical,E-commerce,2623431,8709,User Report,Investigating
CR02560,28-04-2024,Goa,Margao,Data Breach,Low,Banking,4658334,28941,News,Resolved
CR02561,12-04-2025,Odisha,Cuttack,Phishing,Medium,Healthcare,982269,24874,Organization,Open
CR02562,18-03-2024,Andaman and Nicobar Islands,Port Blair,Phishing,Low,Banking,4276890,38891,User Report,Investigating
CR02563,05-07-2025,Tamil Nadu,Madurai,Malware,Medium,Government,463477,10391,User Report,Resolved
CR02564,19-12-2024,Gujarat,Ahmedabad,Phishing,Critical,Government,3964172,9929,CERT-In,Open
CR02565,23-09-2024,Andaman and Nicobar Islands,Port Blair,Online Fraud,Medium,Healthcare,1468775,9692,CERT-In,Resolved
CR02566,02-04-2024,West Bengal,Siliguri,Online Fraud,High,Corporate,3368764,7995,News,Investigating
CR02567,08-12-2025,Kerala,Thiruvananthapuram,Data Breach,Critical,Government,574998,26191,Organization,Open
CR02568,20-05-2024,Gujarat,Ahmedabad,Malware,High,Government,1700015,20889,User Report,Open
CR02569,15-04-2025,Haryana,Faridabad,Phishing,Medium,Personal,3078215,41735,User Report,Investigating
CR02570,08-12-2025,Andhra Pradesh,Guntur,Malware,High,Education,1049331,25609,User Report,Resolved
CR02571,28-05-2026,Kerala,Thiruvananthapuram,DDoS,Medium,Education,2761817,13856,CERT-In,Open
CR02572,22-02-2024,Puducherry,Puducherry,DDoS,Low,Personal,3169377,34086,Organization,Open
CR02573,15-10-2025,Goa,Panaji,Identity Theft,Critical,E-commerce,3993898,36056,Organization,Resolved
CR02574,13-07-2024,Nagaland,Kohima,Identity Theft,Critical,Corporate,4875472,40827,CERT-In,Open
CR02575,19-01-2026,Arunachal Pradesh,Naharlagun,Identity Theft,High,Education,1408509,12604,Organization,Open
CR02576,08-10-2025,Karnataka,Mangaluru,Identity Theft,High,E-commerce,2099122,24811,Organization,Investigating
CR02577,14-05-2024,Tripura,Agartala,Identity Theft,Medium,Corporate,3872302,12089,Organization,Investigating
CR02578,08-04-2026,Tripura,Agartala,DDoS,Medium,Banking,831550,13012,Organization,Resolved
CR02579,18-07-2025,Haryana,Faridabad,Phishing,High,Healthcare,2942397,28446,User Report,Open
CR02580,04-01-2026,Jammu and Kashmir,Jammu,Phishing,Low,Corporate,1043493,28188,Organization,Investigating
CR02581,28-04-2024,Bihar,Patna,Identity Theft,High,Corporate,3362027,37801,Organization,Investigating
CR02582,23-06-2024,Ladakh,Leh,Identity Theft,Critical,E-commerce,2522917,12038,Organization,Open
CR02583,16-01-2024,Jammu and Kashmir,Srinagar,Online Fraud,High,Banking,3965927,22134,Organization,Investigating
CR02584,31-08-2025,Punjab,Ludhiana,Online Fraud,Critical,Banking,99682,31703,Organization,Investigating
CR02585,09-01-2026,Andaman and Nicobar Islands,Port Blair,DDoS,Critical,Banking,905155,34347,Organization,Open
CR02586,14-09-2025,Karnataka,Mysuru,Ransomware,Critical,Education,3142517,1291,User Report,Investigating
CR02587,10-12-2024,West Bengal,Kolkata,Data Breach,Critical,E-commerce,4246535,23927,News,Open
CR02588,10-12-2024,Delhi,New Delhi,Identity Theft,High,Education,3496414,18512,Organization,Investigating
CR02589,27-03-2026,West Bengal,Durgapur,Identity Theft,Low,Corporate,2002799,12214,Organization,Resolved
CR02590,10-06-2026,Odisha,Bhubaneswar,DDoS,Critical,Corporate,828784,30431,User Report,Resolved
CR02591,09-07-2024,Telangana,Warangal,Phishing,Critical,Personal,1784447,17781,News,Open
CR02592,23-09-2024,Puducherry,Puducherry,Phishing,Medium,E-commerce,2163476,10772,News,Investigating
CR02593,03-03-2025,Lakshadweep,Kavaratti,DDoS,Medium,Banking,4727099,20056,CERT-In,Open
CR02594,04-07-2025,Tripura,Agartala,Ransomware,Critical,Banking,4674662,8368,Organization,Resolved
CR02595,21-05-2025,Odisha,Bhubaneswar,Phishing,Low,Corporate,2938522,10146,Organization,Open
CR02596,24-12-2024,Andhra Pradesh,Guntur,DDoS,High,IT,4171834,38101,CERT-In,Open
CR02597,05-04-2025,Assam,Guwahati,Malware,High,Education,184659,18792,News,Investigating
CR02598,11-09-2025,Maharashtra,Nagpur,Data Breach,Medium,Education,4988527,9305,User Report,Investigating
CR02599,27-01-2024,Maharashtra,Pune,Malware,High,Corporate,2527545,9335,CERT-In,Resolved
CR02600,16-06-2026,Uttar Pradesh,Noida,Data Breach,Critical,Corporate,4563690,7716,User Report,Resolved
CR02601,24-05-2025,Arunachal Pradesh,Naharlagun,DDoS,Low,Healthcare,2826095,44883,News,Resolved
CR02602,03-02-2024,Manipur,Imphal,Ransomware,Critical,IT,299186,45640,Organization,Open
CR02603,24-10-2024,Tamil Nadu,Chennai,Malware,High,Personal,65449,15771,User Report,Open
CR02604,12-07-2026,Telangana,Hyderabad,DDoS,Medium,Personal,1636348,31300,User Report,Resolved
CR02605,12-01-2026,Himachal Pradesh,Dharamshala,Online Fraud,Critical,Education,2509412,26318,Organization,Resolved
CR02606,27-01-2026,Nagaland,Dimapur,Phishing,Low,IT,3438674,47100,User Report,Resolved
CR02607,24-05-2025,Sikkim,Gangtok,Identity Theft,Low,Banking,1657207,24206,News,Open
CR02608,12-01-2024,Kerala,Thiruvananthapuram,Data Breach,Medium,E-commerce,3224155,6624,News,Investigating
CR02609,10-05-2026,Rajasthan,Jodhpur,Phishing,Critical,IT,774209,15784,User Report,Open
CR02610,02-09-2024,West Bengal,Durgapur,Identity Theft,Medium,Education,4661776,19183,CERT-In,Resolved
CR02611,24-09-2024,West Bengal,Kolkata,Identity Theft,Critical,Government,2565985,7888,Organization,Resolved
CR02612,31-01-2025,Chandigarh,Chandigarh,Phishing,Medium,Personal,673308,36500,News,Resolved
CR02613,13-02-2025,Tripura,Agartala,Malware,Low,Government,3159010,47690,User Report,Open
CR02614,15-01-2026,Goa,Margao,Data Breach,Critical,Corporate,4496691,35638,Organization,Investigating
CR02615,31-01-2026,Uttar Pradesh,Kanpur,Identity Theft,High,Banking,2166604,44354,CERT-In,Open
CR02616,27-05-2025,Manipur,Imphal,Malware,Low,Personal,2018036,19727,CERT-In,Investigating
CR02617,05-11-2025,Himachal Pradesh,Dharamshala,Ransomware,Medium,IT,872980,44741,User Report,Resolved
CR02618,08-01-2026,Arunachal Pradesh,Itanagar,DDoS,Critical,IT,4825856,47360,User Report,Resolved
CR02619,24-11-2024,Ladakh,Leh,Phishing,Medium,Banking,1703745,43918,User Report,Open
CR02620,31-05-2024,Maharashtra,Mumbai,Identity Theft,Low,Banking,1501183,12213,CERT-In,Investigating
CR02621,30-04-2026,West Bengal,Durgapur,Identity Theft,Critical,Personal,4266024,546,User Report,Open
CR02622,31-08-2025,Madhya Pradesh,Gwalior,DDoS,High,IT,3277488,35600,Organization,Investigating
CR02623,30-03-2024,Karnataka,Mangaluru,DDoS,Critical,Corporate,3553211,30335,User Report,Investigating
CR02624,21-12-2025,Meghalaya,Shillong,Ransomware,Low,Banking,1697433,16168,Organization,Investigating
CR02625,01-11-2024,Telangana,Hyderabad,Data Breach,Low,Government,3079419,37383,Organization,Open
CR02626,11-07-2024,Chandigarh,Chandigarh,Ransomware,Critical,Education,453954,28518,CERT-In,Resolved
CR02627,17-09-2025,Chhattisgarh,Raipur,Phishing,Medium,Education,4670960,23054,Organization,Open
CR02628,06-02-2025,Jharkhand,Jamshedpur,DDoS,Low,Banking,401014,25645,User Report,Investigating
CR02629,28-03-2026,Meghalaya,Shillong,DDoS,Critical,Government,3473765,29256,Organization,Open
CR02630,21-01-2025,Punjab,Amritsar,Phishing,Low,Government,301877,19923,CERT-In,Open
CR02631,29-04-2026,Andhra Pradesh,Guntur,Data Breach,High,Banking,733390,14931,Organization,Resolved
CR02632,28-04-2026,Uttarakhand,Haridwar,Identity Theft,Low,Education,2348681,14339,Organization,Investigating
CR02633,10-08-2025,Chandigarh,Chandigarh,Identity Theft,Medium,Education,2477101,2868,Organization,Investigating
CR02634,15-02-2026,Gujarat,Vadodara,Online Fraud,Medium,Government,1251226,46784,CERT-In,Open
CR02635,09-05-2024,Lakshadweep,Kavaratti,Identity Theft,Critical,Banking,4432929,19537,Organization,Investigating
CR02636,30-03-2025,Arunachal Pradesh,Naharlagun,Ransomware,Critical,Healthcare,68660,10961,User Report,Investigating
CR02637,17-08-2024,Punjab,Amritsar,Ransomware,Critical,Banking,170296,3641,CERT-In,Open
CR02638,18-03-2025,Lakshadweep,Kavaratti,Data Breach,Low,Government,2603521,10321,User Report,Investigating
CR02639,04-07-2026,Telangana,Warangal,DDoS,Medium,Education,901453,10215,CERT-In,Open
CR02640,26-12-2024,Punjab,Chandigarh,Online Fraud,High,E-commerce,696341,38162,CERT-In,Investigating
CR02641,25-09-2024,Assam,Guwahati,DDoS,Low,IT,4386807,27705,User Report,Open
CR02642,29-12-2024,Lakshadweep,Kavaratti,Online Fraud,Critical,Government,2576439,26544,User Report,Open
CR02643,06-02-2026,Rajasthan,Jodhpur,Identity Theft,Medium,Education,2387709,31717,Organization,Open
CR02644,05-02-2025,Bihar,Patna,Ransomware,Critical,Corporate,4359721,15094,CERT-In,Resolved
CR02645,26-01-2026,Uttarakhand,Haridwar,Data Breach,Low,Banking,857737,20882,Organization,Resolved
CR02646,22-05-2024,Delhi,New Delhi,Identity Theft,Critical,Healthcare,2952283,29506,User Report,Investigating
CR02647,01-03-2025,Tripura,Agartala,Ransomware,Low,E-commerce,1361508,600,CERT-In,Open
CR02648,25-04-2025,Uttar Pradesh,Noida,Identity Theft,High,Education,224054,15543,CERT-In,Open
CR02649,18-08-2025,Telangana,Warangal,Ransomware,Low,Education,3484851,36494,Organization,Resolved
CR02650,31-05-2026,Andaman and Nicobar Islands,Port Blair,DDoS,Critical,Banking,2799782,44953,CERT-In,Open
CR02651,04-02-2026,Uttar Pradesh,Noida,Online Fraud,Low,Government,2769857,26976,News,Open
CR02652,05-11-2025,Assam,Guwahati,Online Fraud,Critical,IT,2566701,32598,User Report,Open
CR02653,20-01-2024,Karnataka,Bengaluru,Malware,High,E-commerce,4617424,5953,User Report,Open
CR02654,09-03-2024,Kerala,Kozhikode,Data Breach,Critical,Banking,3210178,49948,User Report,Investigating
CR02655,26-04-2026,Chhattisgarh,Raipur,Phishing,Critical,Corporate,1474549,19147,Organization,Investigating
CR02656,01-06-2024,Maharashtra,Mumbai,DDoS,Low,Government,2644210,44741,Organization,Investigating
CR02657,11-05-2026,Chandigarh,Chandigarh,DDoS,Critical,Corporate,919282,517,CERT-In,Open
CR02658,21-04-2024,West Bengal,Durgapur,Ransomware,High,Banking,1845751,11999,Organization,Resolved
CR02659,03-04-2025,Assam,Silchar,Malware,High,Healthcare,2827932,18497,User Report,Resolved
CR02660,07-06-2024,Assam,Silchar,Malware,High,Education,2803845,31680,News,Resolved
CR02661,19-04-2024,Tripura,Agartala,Phishing,Critical,E-commerce,3465953,30184,CERT-In,Open
CR02662,15-02-2024,Tamil Nadu,Madurai,Data Breach,High,IT,1628506,16330,News,Open
CR02663,06-12-2025,Himachal Pradesh,Dharamshala,Phishing,High,IT,2306465,4541,CERT-In,Open
CR02664,12-11-2025,Sikkim,Gangtok,DDoS,Medium,Banking,1549074,39681,User Report,Open
CR02665,14-02-2024,Uttar Pradesh,Kanpur,Malware,Critical,Healthcare,2228106,48590,Organization,Open
CR02666,07-11-2025,Haryana,Panipat,DDoS,Medium,Banking,76824,22478,Organization,Investigating
CR02667,22-04-2025,Ladakh,Leh,Malware,Critical,Education,4808933,44600,Organization,Resolved
CR02668,07-04-2024,Dadra and Nagar Haveli and Daman and Diu,Silvassa,Data Breach,Medium,Education,191004,12916,News,Resolved
CR02669,19-03-2026,Jammu and Kashmir,Srinagar,DDoS,Medium,Healthcare,1683120,47917,CERT-In,Open
CR02670,23-06-2026,Uttarakhand,Dehradun,Ransomware,Critical,Healthcare,3905540,394,User Report,Investigating
CR02671,31-07-2024,Himachal Pradesh,Shimla,Online Fraud,High,Personal,3224391,47831,CERT-In,Open
CR02672,06-04-2025,Nagaland,Dimapur,Malware,Low,IT,1912804,34812,User Report,Resolved
CR02673,01-07-2024,Odisha,Cuttack,Online Fraud,Critical,IT,3463133,34179,News,Resolved
CR02674,13-10-2024,Bihar,Gaya,Phishing,Critical,Government,2290418,45861,User Report,Investigating
CR02675,09-11-2025,Jharkhand,Jamshedpur,Phishing,Low,Corporate,3173522,20404,CERT-In,Resolved
CR02676,29-03-2024,Haryana,Gurugram,Data Breach,Medium,IT,4076015,16676,News,Resolved
CR02677,07-11-2025,Rajasthan,Udaipur,Phishing,High,E-commerce,2135156,28097,CERT-In,Investigating
CR02678,16-03-2025,Chhattisgarh,Bilaspur,Phishing,High,Corporate,1308531,34405,User Report,Investigating
CR02679,11-01-2025,Mizoram,Aizawl,DDoS,Low,Healthcare,3032243,43592,CERT-In,Open
CR02680,09-03-2024,Haryana,Panipat,Phishing,Medium,Banking,650683,37979,Organization,Investigating
CR02681,15-08-2025,Meghalaya,Shillong,DDoS,High,Government,99563,44371,CERT-In,Investigating
CR02682,08-01-2026,Dadra and Nagar Haveli and Daman and Diu,Daman,Data Breach,Medium,Education,85612,9718,CERT-In,Investigating
CR02683,09-08-2024,Mizoram,Aizawl,Malware,Critical,Banking,1604214,25378,Organization,Open
CR02684,07-02-2026,Nagaland,Dimapur,Phishing,Medium,Corporate,3311184,38475,News,Investigating
CR02685,31-03-2026,Nagaland,Dimapur,Data Breach,Medium,Corporate,3681444,27893,Organization,Open
CR02686,03-05-2026,Andaman and Nicobar Islands,Port Blair,Phishing,Low,Healthcare,1814876,19713,News,Resolved
CR02687,24-05-2025,Chhattisgarh,Bilaspur,Malware,Low,Government,2274356,10504,News,Investigating
CR02688,14-06-2026,Sikkim,Gangtok,Online Fraud,Critical,Government,1112744,28374,News,Investigating
CR02689,17-02-2026,Meghalaya,Shillong,DDoS,Critical,Banking,3675536,40801,Organization,Open
CR02690,13-09-2025,Assam,Guwahati,Data Breach,Medium,Corporate,3437653,4794,User Report,Resolved
CR02691,26-06-2026,Telangana,Warangal,Data Breach,Critical,Personal,3707242,5593,News,Investigating
CR02692,21-09-2024,Assam,Guwahati,Data Breach,High,IT,3420201,45985,User Report,Open
CR02693,26-03-2024,Telangana,Warangal,Phishing,Critical,IT,3186038,23752,CERT-In,Resolved
CR02694,23-01-2024,Meghalaya,Shillong,Ransomware,High,Healthcare,1143300,30150,CERT-In,Investigating
CR02695,25-09-2024,Madhya Pradesh,Gwalior,Phishing,Medium,Government,3229304,23594,News,Open
CR02696,15-01-2024,Puducherry,Puducherry,DDoS,High,Banking,250794,47991,User Report,Investigating
CR02697,05-04-2024,Sikkim,Gangtok,Malware,Medium,Healthcare,71438,5953,News,Resolved
CR02698,05-12-2025,Jammu and Kashmir,Srinagar,Malware,Medium,IT,4431892,47731,Organization,Investigating
CR02699,05-09-2025,Kerala,Thiruvananthapuram,Phishing,High,Personal,2213531,41388,Organization,Investigating
CR02700,08-10-2025,Himachal Pradesh,Dharamshala,Identity Theft,Low,Banking,4024667,24649,News,Resolved
CR02701,27-12-2024,Himachal Pradesh,Shimla,Online Fraud,Medium,IT,1868712,20914,Organization,Investigating
CR02702,31-01-2024,Tamil Nadu,Madurai,Online Fraud,Medium,E-commerce,978262,48298,News,Open
CR02703,27-10-2024,Nagaland,Kohima,Identity Theft,Medium,Government,1649611,231,User Report,Resolved
CR02704,15-01-2025,Chhattisgarh,Raipur,Phishing,High,Banking,4269496,29320,Organization,Investigating
CR02705,15-02-2026,Punjab,Ludhiana,Phishing,Low,Banking,936268,2245,User Report,Resolved
CR02706,14-03-2026,Sikkim,Gangtok,Identity Theft,Critical,Healthcare,2442650,25399,Organization,Investigating
CR02707,25-01-2025,Maharashtra,Nashik,Identity Theft,High,IT,4356543,49357,News,Investigating
CR02708,03-11-2024,Gujarat,Surat,Malware,Low,Government,3825756,38358,CERT-In,Open
CR02709,16-12-2025,Andhra Pradesh,Guntur,Identity Theft,High,E-commerce,2893182,40239,News,Open
CR02710,31-05-2026,Meghalaya,Shillong,Ransomware,Low,Banking,883267,23374,News,Open
CR02711,08-09-2025,Uttarakhand,Dehradun,Malware,Low,E-commerce,1616412,43411,Organization,Resolved
